PlayerID,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,SO,GDP,AVG,SLG,OBP
70756,2007.0,Hanwha,126,505,418,57,103,14,0,21,180,63,2,0,72,73,14,0.246,0.431,0.361
70756,2008.0,Hanwha,125,508,434,80,120,21,3,19,204,77,12,1,61,50,18,0.276,0.47,0.374
70756,2009.0,Hanwha,126,499,436,64,124,21,0,25,220,79,3,1,53,70,10,0.284,0.505,0.369
70756,2011.0,KIA,101,405,318,63,96,21,0,17,168,77,2,0,75,56,8,0.302,0.528,0.44
70756,2012.0,KIA,42,171,140,13,41,7,0,2,54,19,1,0,27,23,3,0.293,0.386,0.404
70756,2013.0,KIA,122,516,436,56,108,17,0,24,197,73,0,2,62,79,18,0.248,0.452,0.35
70756,2014.0,KIA,105,406,350,47,94,23,0,19,174,82,2,2,41,89,9,0.269,0.497,0.36
70756,2015.0,KIA,138,514,437,60,118,25,0,28,227,79,3,4,57,91,16,0.27,0.519,0.372
70756,2016.0,KIA,138,560,484,93,150,23,0,33,272,108,1,1,60,57,15,0.31,0.562,0.391
70756,2017.0,KIA,115,447,382,57,104,14,0,25,193,89,0,0,52,81,9,0.272,0.505,0.365
70756,2018.0,KIA,101,380,332,41,93,7,0,20,160,69,1,0,42,59,12,0.28,0.482,0.366
70756,2019.0,KIA,19,31,26,1,6,1,0,1,10,5,0,0,3,3,1,0.231,0.385,0.29
70766,2001.0,Hanwha,37,41,37,4,4,0,0,0,4,0,0,0,2,10,1,0.108,0.108,0.154
70766,2002.0,Hanwha,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70806,2000.0,SK,9,15,13,1,1,0,0,0,1,1,0,1,1,4,0,0.077,0.077,0.143
70814,2000.0,SK,47,75,67,12,19,1,0,0,20,6,4,2,5,9,1,0.284,0.299,0.333
70814,2001.0,SK,5,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.5
70814,2004.0,SK,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
70820,2009.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70820,2010.0,SK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70820,2011.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70820,2013.0,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70831,2000.0,SK,14,54,46,5,9,0,0,1,12,3,2,0,6,18,1,0.196,0.261,0.296
70833,2000.0,SK,132,518,457,55,113,22,5,8,169,52,5,8,35,59,10,0.247,0.37,0.311
70833,2001.0,SK,117,460,396,54,101,15,0,8,140,38,6,9,46,49,8,0.255,0.354,0.343
70833,2002.0,SK,127,557,478,79,139,19,2,17,213,68,10,9,47,70,17,0.291,0.446,0.374
70833,2003.0,SK,94,247,223,20,54,10,0,3,73,15,0,0,11,34,5,0.242,0.327,0.292
70833,2004.0,SK,104,376,321,48,94,21,2,7,140,43,2,5,33,44,9,0.293,0.436,0.374
70833,2005.0,SK,8,11,9,4,5,1,0,0,6,1,0,0,2,1,0,0.556,0.667,0.636
70833,2008.0,KIA,70,166,147,13,29,3,1,4,46,16,2,1,11,33,4,0.197,0.313,0.27
70833,2010.0,KIA,29,85,77,6,18,3,0,3,30,13,0,1,6,15,1,0.234,0.39,0.294
70834,2000.0,SK,103,452,405,65,137,26,4,15,216,70,3,2,31,55,8,0.338,0.533,0.399
70834,2001.0,SK,122,510,422,59,135,27,0,22,228,80,7,3,57,53,12,0.32,0.54,0.425
70834,2002.0,Samsung,128,545,481,89,136,29,0,25,240,90,1,2,35,84,10,0.283,0.499,0.355
70834,2003.0,Samsung,102,433,380,59,97,17,1,20,176,58,2,2,31,58,8,0.255,0.463,0.325
70834,2004.0,SK,102,421,368,41,96,18,0,13,153,50,0,2,34,57,5,0.261,0.416,0.345
70834,2005.0,Hanwha,78,308,287,34,82,14,0,17,147,43,0,1,11,45,11,0.286,0.512,0.328
70837,2000.0,SK,23,89,82,8,26,6,1,1,37,10,0,0,7,14,5,0.317,0.451,0.371
70838,2001.0,SK,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
70839,2003.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70839,2004.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70839,2013.0,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70839,2014.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70839,2015.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70840,2000.0,SK,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
70855,2004.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70855,2009.0,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
70865,2000.0,SK,91,326,288,46,77,13,1,16,140,55,2,2,27,55,11,0.267,0.486,0.34
71118,2001.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2002.0,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2003.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2004.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2009.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2011.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2012.0,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2014.0,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2015.0,LG,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71118,2017.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71120,2003.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71123,2001.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71136,2003.0,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71150,2001.0,LG,19,20,15,3,3,0,1,0,5,0,0,0,2,2,0,0.2,0.333,0.333
71150,2002.0,LG,12,14,13,1,2,0,0,0,2,1,0,0,0,3,1,0.154,0.154,0.214
71150,2003.0,LG,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
71150,2004.0,LG,4,6,6,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0
71184,2008.0,KIA,39,37,31,2,3,0,0,1,6,3,0,0,2,8,2,0.097,0.194,0.147
71184,2009.0,KIA,13,14,13,2,3,1,0,0,4,2,2,0,1,3,2,0.231,0.308,0.286
71184,2010.0,KIA,10,16,16,2,4,0,0,0,4,0,0,0,0,3,0,0.25,0.25,0.25
71184,2011.0,KIA,15,9,9,2,3,0,0,0,3,0,0,0,0,0,1,0.333,0.333,0.333
71184,2012.0,KIA,16,9,8,1,0,0,0,0,0,1,0,0,1,2,1,0.0,0.0,0.111
71184,2013.0,KIA,15,24,22,0,3,0,0,0,3,0,0,0,0,7,1,0.136,0.136,0.136
71184,2014.0,KIA,63,134,124,11,29,3,0,1,35,9,1,0,3,18,9,0.234,0.282,0.258
71184,2015.0,KIA,79,134,117,8,26,8,0,1,37,16,0,0,9,20,5,0.222,0.316,0.271
71184,2016.0,KIA,55,89,76,9,16,1,0,0,17,6,0,0,5,10,3,0.211,0.224,0.282
71184,2017.0,SK,64,125,111,6,31,5,0,1,39,14,0,0,6,17,2,0.279,0.351,0.322
71184,2018.0,SK,88,134,120,10,29,5,0,0,34,5,1,0,8,16,4,0.242,0.283,0.292
71184,2019.0,LG,55,74,64,2,10,3,0,0,13,6,0,0,4,11,2,0.156,0.203,0.239
71184,2020.0,LG,72,88,77,7,18,1,0,3,28,11,0,0,6,14,3,0.234,0.364,0.289
71184,2021.0,LG,36,39,33,0,7,0,0,0,7,2,0,0,1,8,1,0.212,0.212,0.235
71202,2001.0,Doosan,21,19,18,1,1,1,0,0,2,1,0,0,1,5,0,0.056,0.111,0.105
71202,2005.0,Doosan,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000
71202,2006.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71207,2001.0,Doosan,38,42,35,12,6,1,0,0,7,2,3,0,5,7,2,0.171,0.2,0.275
71207,2003.0,KIA,19,17,13,0,2,1,0,0,3,1,1,0,3,1,0,0.154,0.231,0.353
71207,2004.0,KIA,41,41,34,3,9,0,0,0,9,1,0,3,3,8,0,0.265,0.265,0.324
71207,2005.0,KIA,28,26,25,5,1,0,0,0,1,0,0,0,1,6,2,0.04,0.04,0.077
71207,2006.0,KIA,94,213,181,26,61,5,3,0,72,13,12,2,14,27,2,0.337,0.398,0.383
71207,2007.0,KIA,114,360,313,40,76,11,4,3,104,28,9,9,38,58,5,0.243,0.332,0.328
71207,2008.0,KIA,106,404,344,55,105,14,4,0,127,30,21,8,51,50,3,0.305,0.369,0.398
71207,2009.0,KIA,101,426,356,74,107,14,9,8,163,43,20,10,56,55,8,0.301,0.458,0.401
71207,2010.0,KIA,111,428,353,43,84,16,3,5,121,28,15,6,56,63,5,0.238,0.343,0.345
71207,2011.0,KIA,87,316,269,36,73,18,2,2,101,30,1,3,32,28,4,0.271,0.375,0.343
71207,2012.0,KIA,120,472,386,60,117,21,4,3,155,61,8,4,69,54,12,0.303,0.402,0.409
71207,2013.0,KIA,42,119,96,12,18,8,0,1,29,12,1,0,23,20,0,0.188,0.302,0.345
71207,2014.0,KIA,44,101,80,21,18,4,1,0,24,13,3,1,17,13,2,0.225,0.3,0.354
71207,2015.0,KIA,110,341,277,45,74,13,3,5,108,33,8,5,53,46,5,0.267,0.39,0.388
71207,2016.0,KIA,37,90,73,10,16,5,0,0,21,12,1,0,15,16,2,0.219,0.288,0.348
71252,2002.0,Doosan,3,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0.333,0.667,0.333
71252,2003.0,Doosan,6,6,6,1,2,0,0,1,5,1,0,0,0,1,0,0.333,0.833,0.333
71255,2006.0,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2007.0,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2008.0,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2009.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2011.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2013.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2014.0,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71255,2015.0,KIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71260,2005.0,Doosan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71260,2008.0,Doosan,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000
71260,2009.0,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71299,2001.0,Doosan,17,68,57,7,11,4,0,1,18,3,0,0,10,15,2,0.193,0.316,0.324
71325,2001.0,Hyundai,66,260,230,37,60,10,0,15,115,46,1,0,25,62,10,0.261,0.5,0.346
71347,2008.0,Woori,9,4,4,1,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0
71347,2009.0,Woori,15,27,25,3,5,1,0,0,6,1,5,0,1,5,1,0.2,0.24,0.231
71347,2010.0,Nexen,119,493,435,60,123,16,10,1,162,47,41,14,41,74,6,0.283,0.372,0.343
71347,2011.0,Nexen,84,297,265,35,64,8,1,3,83,15,11,7,16,54,4,0.242,0.313,0.29
71347,2012.0,Nexen,116,475,414,64,102,9,5,8,145,35,32,10,40,67,1,0.246,0.35,0.315
71347,2013.0,Nexen,115,407,360,54,87,16,2,2,113,30,20,11,35,63,4,0.242,0.314,0.307
71347,2014.0,Doosan,45,75,70,16,14,4,1,0,20,8,5,1,3,16,0,0.2,0.286,0.243
71347,2015.0,Doosan,53,63,53,15,10,2,0,0,12,4,0,1,7,13,0,0.189,0.226,0.29
71347,2016.0,Hanwha,98,227,205,38,47,7,3,1,63,16,3,3,16,44,3,0.229,0.307,0.285
71347,2017.0,Hanwha,88,327,299,38,83,9,0,1,95,21,8,4,15,58,4,0.278,0.318,0.311
71412,2001.0,Samsung,39,131,120,18,33,3,2,4,52,17,0,0,6,12,5,0.275,0.433,0.328
71414,2001.0,Samsung,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71419,2001.0,Samsung,128,550,482,93,134,27,2,25,240,96,28,11,50,79,12,0.278,0.498,0.349
71419,2002.0,LG,109,468,409,59,114,19,1,15,180,69,22,12,49,70,5,0.279,0.44,0.357
71419,2003.0,LG,131,552,483,70,132,29,2,17,216,70,27,14,53,67,3,0.273,0.447,0.35
71429,2001.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71432,2001.0,Samsung,130,501,420,77,117,25,3,13,187,61,17,9,60,60,14,0.279,0.445,0.384
71432,2002.0,Samsung,133,586,504,89,137,24,2,10,195,47,13,12,60,79,15,0.272,0.387,0.355
71432,2003.0,Samsung,133,612,528,113,170,34,1,12,242,59,17,7,63,55,7,0.322,0.458,0.399
71432,2004.0,Samsung,132,587,503,81,156,26,2,16,234,63,13,9,69,57,8,0.31,0.465,0.397
71432,2005.0,Samsung,123,551,471,62,139,21,0,9,187,59,12,10,55,51,15,0.295,0.397,0.377
71432,2006.0,Samsung,126,567,471,89,134,21,2,6,177,43,15,10,80,62,11,0.285,0.376,0.393
71432,2007.0,Samsung,123,559,479,68,128,12,1,2,148,27,10,3,67,47,7,0.267,0.309,0.359
71432,2008.0,Samsung,104,442,370,57,117,17,2,4,150,41,5,6,63,37,6,0.316,0.405,0.414
71432,2009.0,Samsung,110,394,334,48,104,29,2,2,143,36,7,5,50,44,7,0.311,0.428,0.399
71432,2010.0,Samsung,128,470,379,64,114,21,2,11,172,63,5,4,73,54,10,0.301,0.454,0.413
71432,2011.0,Samsung,121,506,429,77,110,19,2,4,145,30,8,2,60,88,7,0.256,0.338,0.353
71432,2012.0,Samsung,111,463,388,61,118,19,4,1,148,51,4,6,58,72,8,0.304,0.381,0.393
71432,2013.0,Samsung,112,466,394,56,112,12,3,6,148,55,4,4,51,74,5,0.284,0.376,0.366
71432,2014.0,Samsung,125,567,472,83,156,22,2,9,209,80,7,6,61,74,9,0.331,0.443,0.409
71432,2015.0,Samsung,94,429,367,62,110,17,4,11,168,52,6,6,53,63,11,0.3,0.458,0.389
71432,2016.0,Samsung,110,401,349,57,105,21,0,14,168,69,1,0,40,72,5,0.301,0.481,0.372
71432,2017.0,Samsung,68,134,118,14,31,9,0,4,52,14,0,0,13,33,2,0.263,0.441,0.333
71432,2018.0,Samsung,114,392,342,47,97,16,0,10,143,43,5,3,43,91,9,0.284,0.418,0.363
71432,2019.0,Samsung,30,85,74,6,19,3,0,2,28,13,0,0,9,17,0,0.257,0.378,0.333
71433,2001.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71433,2003.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71433,2008.0,Woori,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71440,2004.0,Samsung,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71440,2005.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71440,2006.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71440,2007.0,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71440,2008.0,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71458,2001.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71463,2001.0,Hanwha,98,116,104,11,21,2,0,1,26,9,1,0,8,18,5,0.202,0.25,0.272
71463,2002.0,Hanwha,15,12,12,1,2,0,0,0,2,0,0,0,0,4,0,0.167,0.167,0.167
71463,2003.0,Hanwha,14,17,16,2,3,0,0,0,3,0,0,0,1,1,1,0.188,0.188,0.235
71504,2001.0,Lotte,28,35,33,6,5,1,0,0,6,5,1,0,2,8,1,0.152,0.182,0.2
71504,2002.0,Lotte,81,134,127,12,26,4,2,2,40,10,7,8,4,35,0,0.205,0.315,0.227
71504,2003.0,Lotte,101,296,271,31,67,11,3,6,102,33,3,7,13,52,1,0.247,0.376,0.283
71504,2004.0,Lotte,54,157,140,18,37,6,2,0,47,9,6,2,11,31,3,0.264,0.336,0.322
71504,2005.0,Lotte,116,398,344,47,88,16,3,5,125,33,21,8,25,79,5,0.256,0.363,0.311
71504,2006.0,Lotte,73,185,166,14,29,6,1,0,37,9,5,1,8,40,2,0.175,0.223,0.211
71504,2007.0,Samsung,126,471,416,43,105,20,2,5,144,31,19,9,27,68,11,0.252,0.346,0.301
71504,2008.0,Samsung,97,278,244,29,45,8,0,1,56,17,9,1,19,32,7,0.184,0.23,0.244
71504,2009.0,Samsung,124,485,423,71,123,17,2,20,204,61,21,6,48,72,10,0.291,0.482,0.362
71504,2010.0,Samsung,125,476,397,56,111,22,1,9,162,57,20,9,56,82,14,0.28,0.408,0.369
71504,2011.0,Samsung,117,382,331,38,69,11,2,2,90,39,13,10,38,68,10,0.208,0.272,0.294
71504,2012.0,Samsung,44,112,100,9,21,2,1,2,31,7,1,2,8,18,2,0.21,0.31,0.269
71504,2013.0,Samsung,37,86,72,10,17,1,0,0,18,5,3,2,9,20,4,0.236,0.25,0.317
71504,2015.0,KT,89,168,134,12,28,2,2,2,40,18,1,0,27,37,5,0.209,0.299,0.34
71509,2001.0,Lotte,20,19,18,2,2,0,1,0,4,0,0,1,0,5,0,0.111,0.222,0.111
71509,2002.0,Lotte,45,84,74,4,13,6,0,0,19,1,4,0,5,22,0,0.176,0.257,0.265
71509,2003.0,Lotte,38,58,52,11,11,4,0,1,18,2,2,1,1,15,3,0.212,0.346,0.268
71543,2001.0,Lotte,106,390,330,52,89,18,0,17,158,62,1,1,52,88,7,0.27,0.479,0.367
71550,2002.0,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71552,2002.0,Lotte,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333
71552,2004.0,Lotte,10,20,19,3,4,0,0,2,10,2,0,0,0,1,2,0.211,0.526,0.25
71552,2005.0,Lotte,100,309,280,19,69,8,0,8,101,42,4,1,24,58,9,0.246,0.361,0.312
71552,2006.0,Doosan,109,355,315,28,79,11,0,11,123,47,1,1,34,67,7,0.251,0.39,0.329
71552,2007.0,Doosan,121,451,386,48,94,20,2,16,166,75,1,0,51,95,10,0.244,0.43,0.33
71552,2008.0,Doosan,67,195,169,16,38,5,0,6,61,23,1,0,23,46,8,0.225,0.361,0.318
71552,2009.0,Doosan,116,417,361,49,109,11,0,17,171,94,1,0,49,77,13,0.302,0.474,0.386
71552,2010.0,Doosan,127,482,424,63,136,26,1,22,230,82,0,5,50,83,17,0.321,0.542,0.397
71552,2011.0,Doosan,124,485,421,49,114,26,0,15,185,75,0,1,56,104,11,0.271,0.439,0.354
71552,2012.0,Doosan,89,278,248,15,62,3,1,6,85,30,1,0,25,47,9,0.25,0.343,0.322
71552,2013.0,Doosan,100,263,222,22,60,8,0,7,89,36,0,0,39,47,7,0.27,0.401,0.376
71552,2014.0,Lotte,121,460,371,54,106,13,0,23,188,90,1,0,81,88,14,0.286,0.507,0.411
71552,2015.0,Lotte,144,618,507,78,155,18,1,31,268,109,0,0,108,134,17,0.306,0.529,0.428
71552,2016.0,Lotte,116,396,325,49,85,10,0,19,152,70,0,0,64,102,14,0.262,0.468,0.384
71552,2017.0,Lotte,125,464,409,43,119,15,0,14,176,82,0,0,49,89,24,0.291,0.43,0.364
71552,2018.0,NC,93,179,153,7,39,3,0,4,54,24,0,0,24,41,6,0.255,0.353,0.352
71558,2001.0,Lotte,7,2,2,1,2,0,0,0,2,0,0,1,0,0,0,1.0,1.0,1.0
71558,2002.0,Lotte,30,43,37,2,7,1,0,0,8,2,0,1,5,9,1,0.189,0.216,0.302
71562,2002.0,Lotte,10,31,29,2,7,1,0,0,8,5,0,0,1,11,0,0.241,0.276,0.258
71562,2005.0,Lotte,6,8,7,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.125
71562,2007.0,Lotte,8,9,9,1,2,1,1,0,5,1,0,0,0,1,1,0.222,0.556,0.222
71562,2008.0,Lotte,15,35,34,5,7,1,0,2,14,4,0,0,0,11,0,0.206,0.412,0.229
71562,2009.0,Lotte,47,136,123,9,32,8,1,2,48,19,0,1,3,23,7,0.26,0.39,0.306
71562,2010.0,Lotte,110,322,307,32,79,17,2,8,124,51,5,4,10,49,12,0.257,0.404,0.283
71562,2011.0,Lotte,111,162,149,24,42,7,0,2,55,29,3,2,7,27,3,0.282,0.369,0.306
71562,2012.0,Lotte,121,459,416,41,107,19,4,9,161,47,5,2,22,64,10,0.257,0.387,0.302
71562,2013.0,Lotte,115,416,381,37,97,24,2,7,146,58,4,2,21,56,9,0.255,0.383,0.298
71562,2014.0,Lotte,123,476,440,59,136,31,4,7,196,73,0,2,22,65,10,0.309,0.445,0.343
71562,2015.0,Lotte,98,326,314,29,80,11,3,4,109,28,0,1,7,38,11,0.255,0.347,0.277
71562,2016.0,Lotte,73,211,195,24,55,5,1,1,65,17,3,2,10,25,4,0.282,0.333,0.322
71563,2002.0,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
71564,2001.0,Lotte,6,9,8,0,4,0,0,0,4,1,0,0,1,2,0,0.5,0.5,0.556
71564,2002.0,Lotte,74,281,255,27,71,19,0,8,114,32,1,0,19,66,6,0.278,0.447,0.345
71564,2003.0,Lotte,54,173,152,8,37,6,0,4,55,13,0,2,13,37,3,0.243,0.362,0.327
71564,2004.0,Lotte,132,514,444,52,110,26,0,20,196,68,4,3,38,78,21,0.248,0.441,0.331
71564,2005.0,Lotte,126,512,447,53,119,16,2,21,202,80,1,0,47,76,12,0.266,0.452,0.354
71564,2006.0,Lotte,122,499,443,71,149,26,0,26,253,88,0,1,39,55,11,0.336,0.571,0.409
71564,2007.0,Lotte,121,514,415,79,139,21,1,29,249,87,1,0,81,55,9,0.335,0.6,0.453
71564,2008.0,Lotte,122,527,435,73,131,23,0,18,208,94,0,1,62,56,9,0.301,0.478,0.4
71564,2009.0,Lotte,133,549,478,73,140,28,1,28,254,100,0,0,51,65,13,0.293,0.531,0.377
71564,2010.0,Lotte,127,552,478,99,174,13,0,44,319,133,0,2,61,77,15,0.364,0.667,0.444
71564,2011.0,Lotte,133,570,493,76,176,26,1,27,285,113,2,0,63,60,22,0.357,0.578,0.433
71564,2017.0,Lotte,142,608,540,73,173,13,0,34,288,111,1,1,50,84,22,0.32,0.533,0.391
71564,2018.0,Lotte,144,604,543,81,181,30,0,37,322,125,0,1,43,75,18,0.333,0.593,0.394
71564,2019.0,Lotte,135,549,485,48,138,23,1,16,211,88,0,0,47,65,19,0.285,0.435,0.355
71564,2020.0,Lotte,144,611,542,67,158,27,0,20,245,110,1,0,53,68,21,0.292,0.452,0.354
71564,2021.0,Lotte,114,465,420,39,120,11,0,19,188,81,0,0,34,50,12,0.286,0.448,0.342
71564,2022.0,Lotte,142,591,540,53,179,23,0,23,271,101,0,0,43,56,26,0.331,0.502,0.379
71565,2001.0,Lotte,16,10,9,6,1,0,0,0,1,0,0,0,0,1,1,0.111,0.111,0.2
71565,2002.0,Lotte,49,174,154,15,29,5,1,1,39,10,2,2,7,47,1,0.188,0.253,0.277
71565,2003.0,Lotte,23,72,56,6,12,4,0,0,16,5,3,1,2,19,0,0.214,0.286,0.348
71565,2006.0,Lotte,89,126,112,12,21,5,0,2,32,12,7,4,4,42,0,0.188,0.286,0.24
71565,2007.0,Lotte,75,306,269,31,81,4,5,1,98,23,11,8,20,57,1,0.301,0.364,0.365
71565,2008.0,Lotte,87,172,145,27,31,1,3,1,41,13,4,3,10,31,6,0.214,0.283,0.277
71565,2009.0,Lotte,102,194,162,25,42,7,0,0,49,15,12,3,14,37,3,0.259,0.302,0.346
71565,2010.0,Lotte,92,90,82,13,20,4,1,0,26,9,2,1,2,16,0,0.244,0.317,0.295
71565,2011.0,Lotte,70,90,75,12,9,1,1,0,12,3,3,1,10,26,0,0.12,0.16,0.239
71565,2012.0,Lotte,65,101,84,12,18,2,0,1,23,5,1,2,12,21,0,0.214,0.274,0.313
71565,2013.0,Lotte,60,251,217,30,55,5,0,0,60,16,5,5,15,47,2,0.253,0.276,0.322
71565,2014.0,Lotte,44,103,80,14,18,0,0,0,18,10,0,3,14,22,1,0.225,0.225,0.351
71565,2015.0,Lotte,75,174,141,18,32,4,0,4,48,18,2,0,10,43,2,0.227,0.34,0.306
71565,2016.0,Lotte,52,98,83,19,16,5,0,1,24,8,2,2,7,16,3,0.193,0.289,0.287
71565,2017.0,Lotte,104,215,185,35,47,5,1,4,66,21,2,4,15,38,6,0.254,0.357,0.343
71609,2001.0,KIA,62,48,45,8,9,0,0,0,9,3,1,4,2,11,1,0.2,0.2,0.234
71609,2002.0,KIA,58,53,46,9,12,1,0,0,13,3,0,1,4,10,0,0.261,0.283,0.333
71609,2003.0,KIA,26,41,37,2,4,0,0,0,4,0,1,0,3,4,0,0.108,0.108,0.195
71609,2004.0,KIA,11,10,10,2,2,1,0,0,3,0,0,0,0,2,0,0.2,0.3,0.2
71609,2005.0,KIA,101,203,179,21,39,7,3,0,52,13,11,4,10,41,1,0.218,0.291,0.271
71609,2006.0,KIA,75,85,76,15,21,1,2,0,26,10,2,1,7,14,2,0.276,0.342,0.333
71610,2001.0,KIA,65,109,94,15,27,6,0,1,36,7,1,2,10,28,2,0.287,0.383,0.349
71610,2002.0,KIA,107,323,274,45,72,16,1,1,93,33,11,4,45,66,1,0.263,0.339,0.37
71610,2003.0,KIA,125,388,329,36,85,12,4,4,117,46,7,7,38,58,2,0.258,0.356,0.337
71610,2004.0,KIA,114,220,189,20,46,6,2,3,65,25,6,2,21,39,6,0.243,0.344,0.316
71610,2005.0,KIA,78,202,188,23,51,10,1,5,78,19,2,2,8,38,1,0.271,0.415,0.308
71610,2006.0,KIA,73,114,100,14,18,5,0,0,23,8,1,1,9,24,1,0.18,0.23,0.268
71610,2008.0,KIA,8,20,20,0,4,0,0,0,4,2,0,0,0,5,0,0.2,0.2,0.2
71610,2009.0,KIA,2,2,2,1,1,0,0,0,1,0,0,0,0,1,0,0.5,0.5,0.5
71610,2010.0,Hanwha,50,184,158,19,40,7,2,0,51,11,8,4,23,29,2,0.253,0.323,0.346
71610,2011.0,Hanwha,81,204,173,22,42,4,0,2,52,15,5,5,25,39,3,0.243,0.301,0.34
71610,2012.0,Hanwha,110,313,268,25,65,14,2,4,95,31,7,4,39,73,1,0.243,0.354,0.34
71610,2013.0,Hanwha,70,249,214,24,59,14,1,1,78,24,2,5,26,53,5,0.276,0.364,0.355
71610,2014.0,Hanwha,89,355,300,43,94,16,3,8,140,52,1,3,40,42,8,0.313,0.467,0.397
71610,2015.0,Hanwha,107,437,377,58,127,21,1,16,198,78,1,3,50,89,9,0.337,0.525,0.414
