NumID,Player ID,SearchID,Last Name,First Name,Birthplace,Height,Weight,Bats,Throws,Position,BirthYear,BirthMonth,BirthDay
5884,,105885,Kajimoto,Tatsuya,Japan,187,72,Right,Right,Pitcher,1986,8,21
5885,,105886,Clayton Unten,John,Japan,181,77,Right,Right,Pitcher,1992,3,27
5886,,105887,Araki,Fumiya,Japan,183,74,Left,Right,Second baseman,1988,4,25
5887,,105888,Yanagawa,Yohei,Japan,183,86,Right,Right,Pitcher,1986,2,25
5888,,105889,Takahama,Takuya,Japan,184,84,Left,Right,Third baseman,1989,7,6
5889,,105890,Soto,Enyelbert,Venezuela,185,96,Left,Left,Pitcher,1982,8,20
5890,,105891,Tsurumoto,Yuki,Japan,175,82,Right,Right,Pitcher,1989,6,16
5891,,105892,Kumashiro,Masato,Japan,175,77,Right,Right,Right fielder,1989,4,18
5892,,105893,Abe,Tomohiro,Japan,181,88,Left,Right,Third baseman,1989,6,24
5893,,105894,Kobayashi,Atsushi,Japan,178,85,Right,Right,Pitcher,1986,2,24
5894,,105895,Kobayashi,Hiroshi,Japan,180,87,Right,Right,Pitcher,1989,1,21
5895,,105896,Garcia,Luis,Mexico,193,82,Right,Right,Designated hitter,1978,11,5
5896,,105897,MacLane,Evan,United States,188,84,Left,Left,Pitcher,1982,11,4
5897,,105898,Kikuchi,Yusei,Japan,184,82,Left,Left,Pitcher,1991,6,17
5898,,105899,Matsui,Jun,Japan,177,88,Left,Right,Right fielder,1987,11,27
5899,,105900,Jimenez,Kelvin,Dominican Republic,188,85,Right,Right,Pitcher,1980,10,27
5900,,105901,Nakamura,Kyohei,Japan,185,89,Left,Left,Pitcher,1989,3,22
5901,,105902,Gonzalez,Luis,Puerto Rico,183,93,Left,Left,Pitcher,1983,2,27
5902,,105903,Shichijo,Yuki,Japan,180,85,Right,Right,Pitcher,1984,7,10
5903,,105904,Muto,Yuta,Japan,178,85,Right,Right,Pitcher,1989,6,14
5904,,105905,Sugiya,Kenshi,Japan,173,78,Switch,Right,Right fielder,1991,2,4
5905,,105906,Scales,Bobby,United States,182,86,Switch,Right,Second baseman,1977,10,4
5906,,105907,Carrasco,Felix,Dominican Republic,186,104,Switch,Right,Pinch Hitter,1987,2,14
5907,,105908,Otsuka,Yutaka,Japan,182,85,Right,Right,Pitcher,1987,12,20
5908,,105909,Fields,Josh,United States,188,95,Right,Right,Third baseman,1982,12,14
5909,,105910,Hayashizaki,Ryo,Japan,175,80,Right,Right,Second baseman,1988,6,12
5910,,105911,Enoshita,Yodai,Japan,178,77,Right,Right,Pitcher,1988,7,21
5911,,105912,Morita,Issei,Japan,185,98,Left,Right,First baseman,1989,8,4
5912,,105913,Leach,Brent,United States,196,99,Left,Left,Pitcher,1982,11,18
5913,,105914,Barden,Brian,United States,180,90,Right,Right,Third baseman,1981,4,2
5914,,105915,Mulhern,Ryan,United States,188,98,Right,Right,Designated hitter,1980,11,29
5915,,105916,Fernandes,Rafael,Brazil,180,78,Right,Right,Pitcher,1986,4,23
5916,,105917,Sho (Ikketsu Sho),Ikketsu,Taiwan,180,86,Right,Right,Pitcher,1986,1,2
5917,,105918,Fukuyama,Hiroyuki,Japan,172,70,Right,Right,Pitcher,1989,3,27
5918,,105919,Yamamoto,Tetsuya,Japan,178,74,Right,Right,Pitcher,1985,9,4
5919,,105920,Brazoban,Yhency,Dominican Republic,186,113,Right,Right,Pitcher,1980,11,6
5920,,105921,Kimura,Yuta,Japan,190,85,Left,Left,Pitcher,1985,5,21
5921,,105922,Yamamoto,Tetsuya,Japan,180,80,Right,Right,Pitcher,1990,6,6
5922,,105923,Mann,Brandon,United States,188,91,Left,Left,Pitcher,1984,5,16
5923,1705131,105924,Kuniyoshi,Yuki,Japan,196,106,Right,Right,Pitcher,1991,9,24
5924,,105925,Nohara,Masashi,Japan,184,89,Right,Right,First baseman,1988,4,4
5925,,105926,Aranami,Sho,Japan,178,78,Left,Right,Center fielder,1986,1,25
5926,,105927,Abe,Kazunari,Japan,183,80,Right,Right,Pitcher,1989,5,19
5927,,105928,Inui,Masahiro,Japan,176,82,Left,Left,Pitcher,1988,12,8
5928,,105929,Shirahama,Yuta,Japan,180,93,Right,Right,Catcher,1985,10,31
5929,,105930,Ono,Yudai,Japan,183,83,Left,Left,Pitcher,1988,9,26
5930,,105931,Nishida,Tetsuro,Japan,180,81.5,Right,Right,Shortstop,1991,9,4
5931,,105932,Kagami,Kisho,Japan,187,92,Right,Right,Pitcher,1988,9,5
5932,,105933,Ogawa,Ryuya,Japan,182,85,Left,Left,Pitcher,1991,9,3
5933,,105934,Shiranita,Hirokazu,Japan,188,86,Right,Right,Pitcher,1985,10,2
5934,,105935,Kiyohara,Daiki,Japan,181,81,Right,Right,Pitcher,1989,6,11
5935,,105936,German,Esteban,Dominican Republic,175,88,Right,Right,Third baseman,1978,1,26
5936,,105937,Terrero,Luis,Dominican Republic,190,93,Right,Right,Left fielder,1980,5,18
5937,,105938,Mo Pena,Wily,Dominican Republic,191,118,Right,Right,Designated hitter,1982,1,23
5938,,105939,Stavinoha,Nick,United States,188,109,Right,Right,Left fielder,1982,5,3
5939,,105940,Lee,Dae-Ho,South Korea,194,130,Right,Right,First baseman,1982,6,21
5940,,105941,Bowker,John,United States,188,86,Left,Left,Left fielder,1983,7,8
5941,,105942,Kawabata,Takayoshi,Japan,176,80,Right,Right,Left fielder,1985,2,4
5942,,105943,Milledge,Lastings,United States,183,93,Right,Right,Left fielder,1985,4,5
5943,,105944,Ito,Hayata,Japan,177,82,Left,Right,Center fielder,1989,5,8
5944,71675135,105945,Masuda,Naoya,Japan,178,80,Right,Right,Pitcher,1989,10,25
5945,71975135,105946,Shimauchi,Hiroaki,Japan,180,75,Left,Left,Left fielder,1990,2,2
5946,,105947,Dobayashi,Shota,Japan,183,93,Right,Right,Third baseman,1991,8,17
5947,21225133,105948,Nishikawa,Haruki,Japan,181,79,Left,Right,Center fielder,1992,4,16
5948,31235133,105949,Nakazaki,Shota,Japan,186,98.5,Right,Right,Pitcher,1992,8,10
5949,,105950,Gonzalez,Enrique,Venezuela,178,102,Right,Right,Pitcher,1982,7,14
5950,,105951,Takagi,Kyosuke,Japan,183,90,Left,Left,Pitcher,1989,9,5
5951,,105952,Nakaushiro,Yuhei,Japan,182,78,Left,Left,Pitcher,1989,9,17
5952,,105953,Tajima,Shinji,Japan,181,87,Right,Right,Pitcher,1989,12,21
5953,91095135,105954,Takahashi,Shuhei,Japan,180,90,Left,Right,Third baseman,1994,1,18
5954,,105955,Diaz,Victor,Dominican Republic,182,95,Right,Right,Pinch Hitter,1981,12,10
5955,,105956,Mickolio,Kam,United States,205,115,Right,Right,Pitcher,1984,5,10
5956,,105957,Hiyane,Wataru,Japan,178,69,Right,Right,Center fielder,1987,6,20
5957,,105958,Kaida,Tomoyuki,Japan,179,85,Left,Left,Pitcher,1987,9,2
5958,,105959,Nomura,Yusuke,Japan,177,86,Right,Right,Pitcher,1989,6,24
5959,,105960,Fujioka,Takahiro,Japan,182,93,Left,Left,Pitcher,1989,7,17
5960,,105961,Moriuchi,Toshiharu,Japan,180,86,Right,Right,Pitcher,1985,1,2
5961,,105962,Penny,Brad,United States,193,104,Right,Right,Pitcher,1978,5,24
5962,,105963,Heuser,Jim,United States,195,95,Left,Left,Pitcher,1984,3,30
5963,,105964,Pinto,Renyel,Venezuela,196,119,Left,Left,Pitcher,1982,7,8
5964,,105965,Hirai,Ryo,Japan,184,78,Right,Right,Pitcher,1991,4,23
5965,91895133,105966,Yamada,Tetsuto,Japan,180,76,Right,Right,Second baseman,1992,7,16
5966,,105967,Roman,Orlando,Puerto Rico,185,102,Right,Right,Pitcher,1978,11,28
5967,,105968,Sosa,Jorge,Dominican Republic,188,100,Right,Right,Pitcher,1977,4,28
5968,,105969,Miyaguni,Ryosuke,Japan,186,88,Right,Right,Pitcher,1992,4,17
5969,,105970,Ishikawa,Mitsugu,Japan,180,85,Left,Right,Right fielder,1991,6,16
5970,,105971,Salazar,Oscar,Venezuela,183,90,Right,Right,Second baseman,1978,6,27
5971,,105972,Mathieson,Scott,Canada,191,104,Right,Right,Pitcher,1984,2,27
5972,,105973,Tsukahara,Shohei,Japan,184,90,Left,Right,Pitcher,1992,7,8
5973,,105974,Sato,Tatsuya,Japan,178,77,Right,Right,Pitcher,1986,7,26
5974,,105975,Koishi,Hirotaka,Japan,178,85,Left,Left,Pitcher,1987,4,13
5975,,105976,Kasahara,Shoki,Japan,191,95,Right,Right,Pitcher,1991,1,9
5976,,105977,Senga,Kodai,Japan,186,92,Left,Right,Pitcher,1993,1,30
5977,,105978,Williams,Randy,United States,191,91,Left,Left,Pitcher,1975,9,18
5978,,105979,Miyazaki,Yuki,Japan,178,85,Right,Right,Center fielder,1986,11,29
5979,,105980,Shimada,Takuya,Japan,178,76,Right,Right,Second baseman,1987,1,22
5980,,105981,Kayama,Shinya,Japan,172,70,Left,Left,Pitcher,1989,11,23
5981,,105982,Oishi,Tatsuya,Japan,185,92,Left,Right,Pitcher,1988,10,10
5982,,105983,Adachi,Ryoichi,Japan,179,80,Right,Right,Shortstop,1988,1,7
5983,,105984,Ichioka,Ryuji,Japan,179,86,Right,Right,Pitcher,1991,1,11
5984,,105985,Kawahara,Hiroyuki,Japan,187,99,Left,Left,Pitcher,1991,8,23
5985,,105986,Kamata,Yoshinao,Japan,177,77,Right,Right,Pitcher,1993,10,26
5986,,105987,Castro,Angel,Dominican Republic,180,91,Right,Right,Pitcher,1982,11,14
5987,,105988,Enomoto,Aoi,Japan,180,80,Left,Left,Center fielder,1992,7,24
5988,,105989,Togame,Ken,Japan,183,88,Right,Right,Pitcher,1987,11,7
5989,,105990,Muto,Yoshitaka,Japan,178,74,Right,Right,Pitcher,1987,7,22
5990,,105991,Egarashi,Yuki,Japan,184,82,Right,Right,Pitcher,1986,11,14
5991,81985135,105992,Suzuki,Daichi,Japan,175,79,Left,Right,Shortstop,1989,8,18
5992,,105993,Wang,Yicheng,Taiwan,189,82,Left,Left,Pitcher,1985,10,9
5993,,105994,Tahara,Seiji,Japan,181,85,Left,Right,Pitcher,1989,9,2
5994,61465133,105995,Makihara,Taisei,Japan,172,73,Left,Right,Second baseman,1992,10,15
5995,,105996,Nishikawa,Kentaro,Japan,184,73,Right,Right,Pitcher,1993,4,18
5996,,105997,Sadaoka,Takuma,Japan,180,85,Right,Right,Left fielder,1986,10,17
5997,21325135,105998,Okajima,Takero,Japan,176,82,Left,Right,Right fielder,1989,9,7
5998,,105999,Lee,Tuhsuan,Taiwan,173,88,Right,Right,Second baseman,1988,4,21
5999,,106000,Carter,Chris,United States,183,98,Left,Left,Designated hitter,1982,9,16
6000,,106001,Tashiro,Shotaro,Japan,178,74,Left,Left,Pinch Hitter,1989,12,13
6001,61565135,106002,Kikuchi,Ryosuke,Japan,171,71,Right,Right,Second baseman,1990,3,11
6002,,106003,Kondo,Kensuke,Japan,171,86,Left,Right,Designated hitter,1993,8,9
6003,,106004,Futagami,Kazuhito,Japan,185,88,Right,Right,Pitcher,1987,6,3
6004,1005135,106005,Takeda,Shota,Japan,187,94,Right,Right,Pitcher,1993,4,3
6005,,106006,Eldred,Brad,United States,198,122,Right,Right,First baseman,1980,7,12
6006,,106007,Nagae,Kyohei,Japan,174,80,Left,Right,Shortstop,1993,5,7
6007,,106008,Doyle,Terry,United States,193,113,Right,Right,Pitcher,1985,11,2
6008,,106009,Takajo,Shuto,Japan,176,84.5,Right,Right,Catcher,1993,5,3
6009,,106010,Cramer,Bobby,United States,185,93,Left,Left,Pitcher,1979,10,28
6010,,106011,Ohara,Junya,Japan,174,77,Right,Right,Pitcher,1984,6,26
6011,,106012,Molleken,Dustin,Canada,196,104,Left,Right,Pitcher,1984,8,21
6012,,106013,Minami,Masaki,Japan,182,88,Right,Right,Pitcher,1989,1,18
6013,,106014,Yagi,Ryosuke,Japan,180,78,Left,Left,Pitcher,1990,9,29
6014,,106015,Zarate,Robert,Venezuela,191,93,Left,Left,Pitcher,1987,2,1
6015,,106016,Mitsumata,Taiki,Japan,177,84,Right,Right,Shortstop,1992,5,11
6016,,106017,Mathis,Doug,United States,188,100,Right,Right,Pitcher,1983,6,7
6017,,106018,Maestri,Alex,Italy,183,80,Right,Right,Pitcher,1985,6,1
6018,,106019,Allen,Brandon,United States,188,106,Left,Right,First baseman,1986,2,12
6019,,106020,Fukumoto,Atsushi,Japan,174,72,Left,Right,Second baseman,1983,8,24
6020,,106021,Koike,Shota,Japan,183,86,Right,Right,Catcher,1988,6,24
6021,,106022,Kojima,Shuhei,Japan,177,78,Left,Right,Center fielder,1987,6,5
6022,,106023,Nakatani,Masahiro,Japan,187,95,Right,Right,Center fielder,1993,1,5
6023,,106024,Ledezma,Wil,Venezuela,192,102,Left,Left,Pitcher,1981,1,21
6024,,106025,Duckworth,Brandon,United States,188,97,Right,Right,Pitcher,1976,1,23
6025,,106026,Takahori,Kazuya,Japan,183,70,Right,Right,Pitcher,1987,6,11
6026,,106027,Saiuchi,Hiroaki,Japan,184,90,Right,Right,Pitcher,1993,7,19
6027,,106028,Taniguchi,Yuya,Japan,182,90,Left,Right,Right fielder,1992,6,1
6028,,106029,Iwamoto,Akira,Japan,181,84,Left,Right,Pitcher,1992,10,21
6029,,106030,Toda,Takaya,Japan,181,85,Left,Left,Pitcher,1993,6,10
6030,,106031,Suzuki,Masamitsu,Japan,182,85,Right,Right,Left fielder,1987,4,8
6031,,106032,Niho,Akira,Japan,182,77,Right,Right,Pitcher,1990,5,18
6032,,106033,Yoshikawa,Daiki,Japan,175,78,Switch,Right,Third baseman,1992,8,21
6033,51755135,106034,Kuwahara,Masayuki,Japan,174,78,Right,Right,Center fielder,1993,7,21
6034,,106035,Kanabushi,Hugo,Brazil,181,85,Left,Left,Pitcher,1989,5,22
6035,,106036,Ito,Kazuo,Japan,186,95,Right,Right,Pitcher,1989,12,13
6036,,106037,Ito,Takuro,Japan,185,90,Right,Right,Pitcher,1993,4,2
6037,,106038,Nakata,Shota,Japan,182,90,Right,Right,Catcher,1990,2,22
6038,81185133,106039,Isomura,Yoshitaka,Japan,178,92,Right,Right,Catcher,1992,11,1
6039,,106040,Jones,Andruw,Curacao,185,101,Right,Right,Designated hitter,1977,4,23
6040,,106041,Abreu,Michel,Cuba,187,111,Right,Right,Designated hitter,1979,1,2
6041,,106042,Conrad,Brooks,United States,178,86,Switch,Right,Third baseman,1980,1,16
6042,,106043,Luna,Hector,Dominican Republic,187,99,Right,Right,Third baseman,1980,2,1
6043,,106044,Morgan,Nyjer,United States,183,84,Left,Left,Center fielder,1980,7,2
6044,,106045,Lewis,Fred,United States,188,93,Left,Right,Left fielder,1980,12,9
6045,,106046,McGehee,Casey,United States,185,100,Right,Right,Third baseman,1982,10,12
6046,,106047,LaHair,Bryan,United States,196,109,Left,Right,First baseman,1982,11,5
6047,,106048,Lopez,Jose,Venezuela,183,103,Right,Right,First baseman,1983,11,24
6048,,106049,Yamamoto,Kazunao,Japan,182,85,Right,Right,Shortstop,1986,9,21
6049,,106050,Clark,Matt,United States,196,103,Left,Right,First baseman,1986,12,10
6050,,106051,Matsunaga,Takahiro,Japan,175,82,Left,Left,Pitcher,1988,4,16
6051,,106052,Kaneko,Yuji,Japan,179,76,Switch,Right,Left fielder,1990,4,24
6052,,106053,Kagiya,Yohei,Japan,178,86,Right,Right,Pitcher,1990,9,23
6053,51055137,106054,Norimoto,Takahiro,Japan,178,82,Left,Right,Pitcher,1990,12,17
6054,,106055,Otani,Shohei,Japan,193,97,Left,Right,Pitcher,1994,7,5
6055,,106056,Acosta,Manny,Panama,193,98,Right,Right,Pitcher,1981,5,1
6056,,106057,Sugano,Tomoyuki,Japan,186,95,Right,Right,Pitcher,1989,10,11
6057,1205118,106058,Nishino,Yuji,Japan,183,90,Right,Right,Pitcher,1991,3,6
6058,11515131,106059,Okada,Toshiya,Japan,178,69,Left,Left,Pitcher,1991,12,5
6059,,106060,Emura,Naoya,Japan,176,80,Right,Right,Catcher,1992,5,6
6060,,106061,Morimoto,Shota,Japan,173,70,Right,Right,Pitcher,1992,5,25
6061,,106062,Dickson,Brandon,United States,195,84,Right,Right,Pitcher,1984,11,3
6062,41245137,106063,Mishima,Kazuki,Japan,175,80,Switch,Right,Pitcher,1990,5,7
6063,,106064,Fujinami,Shintaro,Japan,197,98,Right,Right,Pitcher,1994,4,12
6064,,106065,Bergesen,Brad,United States,185,92,Left,Right,Pitcher,1985,9,25
6065,,106066,Yamanaka,Hirofumi,Japan,175,82,Right,Right,Pitcher,1985,9,9
6066,11515137,106067,Ogawa,Yasuhiro,Japan,171,80,Right,Right,Pitcher,1990,5,16
6067,,106068,Padilla,Vicente,Nicaragua,185,104,Right,Right,Pitcher,1977,9,27
6068,,106069,Cabrera,Daniel,Dominican Republic,203,118,Right,Right,Pitcher,1981,5,28
6069,,106070,Ino,Shoichi,Japan,188,94,Right,Right,Pitcher,1986,5,1
6070,,106071,Arakaki,Hayato,Japan,183,85,Right,Right,Pitcher,1985,10,21
6071,,106072,Inoue,Koshi,Japan,180,80,Right,Right,Pitcher,1988,8,21
6072,,106073,Spilborghs,Ryan,United States,185,90,Right,Right,Right fielder,1979,9,5
6073,1005137,106074,Higashihama,Nao,Japan,182,83,Right,Right,Pitcher,1990,6,20
6074,,106075,Kawano,Hidekazu,Japan,173,77,Right,Right,Pitcher,1987,12,14
6075,21125137,106076,Ishiyama,Taichi,Japan,182,75,Right,Right,Pitcher,1988,9,1
6076,,106077,Oba,Tatsuya,Japan,182,83,Right,Right,Pitcher,1989,3,10
6077,,106078,Emura,Masaya,Japan,180,72,Left,Left,Pitcher,1987,7,5
6078,,106079,Furuno,Masato,Japan,178,80,Right,Right,Pitcher,1986,9,27
6079,,106080,Arima,Sho,Japan,174,74,Left,Left,Pitcher,1990,6,5
6080,,106081,Kawasaki,Nariaki,Japan,182,85,Right,Right,Pinch Hitter,1986,3,30
6081,,106082,Asanuma,Toshinori,Japan,181,77,Left,Left,Right fielder,1989,7,21
6082,,106083,Hoshino,Daichi,Japan,180,87,Right,Right,Pitcher,1993,3,13
6083,,106084,Nakazawa,Hiroki,Japan,181,80,Right,Right,Third baseman,1987,1,22
6084,,106085,Tsuji,Takehiko,Japan,183,90,Right,Right,Pitcher,1989,7,27
6085,61065137,106086,Fushimi,Torai,Japan,182,87,Right,Right,Catcher,1990,5,12
6086,21225137,106087,Matsuba,Takahiro,Japan,178,82,Left,Left,Pitcher,1990,8,14
6087,,106088,Shirasaki,Hiroyuki,Japan,184,90,Right,Right,Third baseman,1990,8,20
6088,,106089,Rottino,Vinny,United States,183,86,Right,Right,Left fielder,1980,4,7
6089,,106090,Takata,Tomoki,Japan,175,67,Left,Right,Second baseman,1990,5,6
6090,,106091,Ogata,Ryosuke,Japan,175,75,Left,Right,Right fielder,1990,8,25
6091,,106092,Socolovich,Miguel,Venezuela,185,86,Right,Right,Pitcher,1986,7,24
6092,,106093,Yamashita,Ayatsugu,Japan,179,95,Left,Right,Catcher,1992,11,16
6093,31335137,106094,Uemoto,Takashi,Japan,170,73,Right,Right,Third baseman,1990,8,22
6094,,106095,Nakazaki,Yuta,Japan,180,80.5,Left,Left,Pitcher,1991,3,11
6095,,106096,Kato,Shohei,Japan,183,90,Switch,Right,Right fielder,1991,3,28
6096,,106097,Tokuyama,Takeaki,Japan,183,84,Switch,Right,Pitcher,1989,7,21
6097,51455137,106098,Miyazaki,Toshiro,Japan,172,85,Right,Right,Third baseman,1988,12,12
6098,,106099,Nishida,Akihisa,Japan,178,83,Right,Right,Catcher,1992,4,28
6099,,106100,Leroux,Chris,Canada,198,100,Left,Right,Pitcher,1984,4,14
6100,,106101,Kiya,Ryohei,Japan,181,85,Right,Right,Pitcher,1989,4,7
6101,,106102,Miyagawa,Sho,Japan,183,87,Right,Right,Pitcher,1990,10,19
6102,21025137,106103,Fukutani,Koji,Japan,183,90,Right,Right,Pitcher,1991,1,9
6103,,106104,Kiyashiki,Masato,Japan,178,84,Right,Right,Catcher,1991,6,19
6104,,106105,Sakaguchi,Masaki,Japan,187,95,Right,Right,First baseman,1990,9,29
6105,,106106,Masuda,Tatsushi,Japan,180,88,Right,Right,Pitcher,1988,4,23
6106,,106107,Boyer,Blaine,United States,191,102,Right,Right,Pitcher,1981,7,11
6107,,106108,Abe,Tateki,Japan,178,85,Right,Right,Pitcher,1986,9,3
6108,,106109,Corcoran,Tim,United States,188,93,Right,Right,Pitcher,1978,4,15
6109,,106110,Madrigal,Warner,Dominican Republic,185,113,Right,Right,Pitcher,1984,3,21
6110,,106111,Matsushita,Kenta,Japan,179,83,Right,Right,Pitcher,1987,8,17
6111,,106112,Ka'aihue,Kila,United States,193,105,Left,Right,First baseman,1984,3,29
6112,,106113,Matsuda,Ryoma,Japan,183,85,Right,Right,Pitcher,1994,2,8
6113,,106114,Miyoshi,Takumi,Japan,174,87,Right,Right,Shortstop,1993,6,7
6114,41945137,106115,Tamura,Tatsuhiro,Japan,172,81,Right,Right,Catcher,1994,5,13
6115,,106116,Yagi,Shogo,Japan,178,84,Left,Right,Pitcher,1989,3,29
6116,,106117,Ray (Ken Ray),Kenny,United States,188,92,Right,Right,Pitcher,1974,11,27
6117,,106118,Kawano,Genki,Japan,178,77,Left,Right,Catcher,1991,6,14
6118,,106119,Nishimori,Masashi,Japan,182,80,Switch,Right,Catcher,1987,12,29
6119,,106120,Nishida,Naoto,Japan,185,72,Left,Right,Second baseman,1993,4,26
6120,,106121,Thomas,Justin,United States,191,100,Left,Left,Pitcher,1984,1,18
6121,,106122,Akada,Ryuichiro,Japan,178,80,Left,Right,Catcher,1988,1,7
6122,,106123,Tomita,Kosuke,Japan,185,88,Right,Right,Pitcher,1988,4,24
6123,,106124,Orui,Susumu,Japan,173,70,Right,Right,Second baseman,1990,8,31
6124,,106125,Misawa,Masaru,Japan,181,80,Right,Right,Second baseman,1988,3,3
6125,,106126,Takahashi,Tomomi,Japan,173.5,83.5,Left,Left,Pitcher,1988,11,16
6126,,106127,Barrios,Edison,Venezuela,185,85,Right,Right,Pitcher,1988,10,11
6127,1105135,106128,Ishikawa,Shingo,Japan,178,80,Right,Right,Left fielder,1993,4,27
6128,,106129,Morikoshi,Yuto,Japan,178,70,Right,Right,Shortstop,1988,8,11
6129,,106130,Yachi,Ryota,Japan,177,82,Right,Right,Shortstop,1991,2,3
6130,,106131,Kurosawa,Shota,Japan,181,84,Right,Right,Pitcher,1988,8,5
6131,,106132,Oseguera,Paul,United States,183,81,Left,Left,Pitcher,1984,1,6
6132,,106133,Toda,Ryo,Japan,183,80,Right,Right,Pitcher,1988,9,4
6133,,106134,Suzuki,Seiya,Japan,181,98,Right,Right,Right fielder,1994,8,18
6134,,106135,Saito,Masaru,Japan,187,89,Left,Left,Pitcher,1988,1,6
6135,31335135,106136,Imamura,Nobutaka,Japan,180,90,Left,Left,Pitcher,1994,3,15
6136,,106137,Kumon,Katsuhiko,Japan,173,83,Left,Left,Pitcher,1992,3,4
6137,,106138,Akahori,Daichi,Japan,188,92,Right,Right,Left fielder,1987,4,13
6138,,106139,Ito,Shingo,Japan,185,79,Left,Right,Pinch Hitter,1990,5,27
6139,,106140,Kawasaki,Takahiro,Japan,187,85,Right,Right,Pitcher,1993,8,2
6140,,106141,Shimozuru,Ko,Japan,178,88,Right,Right,Left fielder,1988,4,23
6141,21625135,106142,Matsumoto,Go,Japan,180,81,Right,Right,Right fielder,1993,8,11
6142,,106143,Mills,Brad,United States,183,84,Right,Left,Pitcher,1985,3,5
6143,,106144,Tsutsumi,Yuki,Japan,173,74,Left,Right,Second baseman,1993,9,21
6144,,106145,Takeda,Kengo,Japan,183,85,Right,Right,Right fielder,1994,4,18
6145,,106146,Nishikawa,Hiroki,Japan,171,68,Left,Right,Designated hitter,1987,8,15
6146,,106147,Ransom,Cody,United States,188,91,Right,Right,Third baseman,1976,2,17
6147,,106148,Gomez,Alexis,Dominican Republic,191,100,Left,Left,Pinch Hitter,1978,8,8
6148,,106149,Youkilis,Kevin,United States,185,100,Right,Right,First baseman,1979,3,15
6149,,106150,Betancourt,Yuniesky,Cuba,178,93,Right,Right,First baseman,1982,1,31
6150,,106151,Anderson,Leslie,Cuba,185,93,Left,Left,Left fielder,1982,3,30
6151,,106152,Hernandez,Anderson,Dominican Republic,178,87,Switch,Right,Shortstop,1982,10,30
6152,,106153,Miranda,Juan,Cuba,184,100,Left,Left,First baseman,1983,4,25
6153,,106154,Cruz,Luis,Mexico,183,95,Right,Right,Second baseman,1984,2,10
6154,,106155,Gomez,Mauro,Dominican Republic,188,104,Right,Right,First baseman,1984,9,7
6155,,106156,Crotta,Michael,United States,201,107,Right,Right,Pitcher,1984,9,25
6156,,106157,Huffman,Chad,United States,183,98,Right,Right,Left fielder,1985,4,29
6157,,106158,Bowden,Michael,United States,188,98,Right,Right,Pitcher,1986,9,9
6158,,106159,Marumo,Kenichi,Japan,183,78,Right,Right,Pitcher,1988,8,2
6159,,106160,Mikami,Tomoya,Japan,190,90,Right,Right,Pitcher,1989,4,10
6160,91795139,106161,Kobayashi,Seiji,Japan,178,86,Right,Right,Catcher,1989,6,7
6161,,106162,Tomei,Daiki,Japan,178,77,Right,Right,Pitcher,1989,6,15
6162,,106163,Inoue,Seiya,Japan,180,114,Right,Right,First baseman,1989,7,3
6163,,106164,Hirata,Shingo,Japan,182,85,Right,Right,Pitcher,1989,8,29
6164,,106165,Kaneda,Kazuyuki,Japan,184,86,Right,Right,Pitcher,1990,9,18
6165,,106166,Kanehira,Masashi,Japan,180,86,Left,Left,Pitcher,1991,3,24
6166,,106167,Nishiura,Naomichi,Japan,178,75,Right,Right,Shortstop,1991,4,11
6167,21325139,106168,Umeno,Ryutaro,Japan,173,78,Right,Right,Catcher,1991,6,17
6168,11515139,106169,Oka,Hiromi,Japan,185,80,Right,Right,Right fielder,1991,7,15
6169,,106170,Yoshida,Yuta,Japan,183,99,Right,Right,Catcher,1991,7,21
6170,,106171,Oh,Seung-Hwan,South Korea,178,92,Right,Right,Pitcher,1982,7,15
6171,,106172,Carpenter,Chris,United States,190,100,Right,Right,Pitcher,1985,12,26
6172,,106173,Toyoda,Takuya,Japan,175,85,Right,Right,Pitcher,1987,3,28
6173,,106174,Nishihara,Keita,Japan,179,81,Right,Right,Pitcher,1988,9,29
6174,61965139,106175,Tanaka,Kosuke,Japan,171,84,Left,Right,Shortstop,1989,7,3
6175,,106176,Yoshihara,Shohei,Japan,174,75,Right,Right,Pitcher,1989,9,14
6176,61265139,106177,Matayoshi,Katsuki,Japan,181,74,Right,Right,Pitcher,1990,11,4
6177,,106178,Kuri,Aren,Japan,187,95,Right,Right,Pitcher,1991,9,1
6178,,106179,Reynolds,Greg,United States,201,102,Right,Right,Pitcher,1985,7,3
6179,41145139,106180,Ishikawa,Ayumu,Japan,186,80,Right,Right,Pitcher,1988,4,11
6180,,106181,Oyama,Satoshi,Japan,168,69,Left,Left,Pitcher,1988,10,6
6181,,106182,Nishimiya,Yusuke,Japan,180,80,Left,Left,Pitcher,1991,5,1
6182,,106183,Mendoza,Luis,Mexico,191,111,Right,Right,Pitcher,1983,10,31
6183,,106184,Akiyoshi,Ryo,Japan,183,81,Right,Right,Pitcher,1989,3,21
6184,,106185,Mendoza,Hector,Cuba,190,80,Right,Right,Pitcher,1994,3,5
6185,,106186,Osera,Daichi,Japan,187,88,Right,Right,Pitcher,1991,6,17
6186,31335139,106187,Iwazaki,Suguru,Japan,185,88,Left,Left,Pitcher,1991,6,19
6187,,106188,Koseki,Shota,Japan,181,81,Right,Right,Catcher,1991,9,6
6188,51355135,106189,Uwasawa,Naoyuki,Japan,187,90,Right,Right,Pitcher,1994,2,6
6189,,106190,Matsui,Yuki,Japan,174,74,Left,Left,Pitcher,1995,10,30
